peak_id,sample_id,t,z_um,y_um,x_um,confidence,det_threshold,pool_kernel_um,tta
unet:6bba_debd7bfa:t37:p00029,6bba_debd7bfa,37,16.25,21.125,22.75,0.999970555305481,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00030,6bba_debd7bfa,37,16.25,56.875,22.75,0.9999589920043945,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00031,6bba_debd7bfa,37,17.875,0.0,56.875,0.9998584985733032,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00032,6bba_debd7bfa,37,17.875,74.75,4.875,0.9999819993972778,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00033,6bba_debd7bfa,37,21.125,19.5,48.75,0.999913215637207,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00034,6bba_debd7bfa,37,21.125,47.125,8.125,0.999976396560669,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00035,6bba_debd7bfa,37,21.125,47.125,35.75,0.9999666213989258,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00036,6bba_debd7bfa,37,21.125,86.125,0.0,0.9998724460601807,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00037,6bba_debd7bfa,37,22.75,6.5,52.0,0.9998883008956909,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00038,6bba_debd7bfa,37,22.75,39.0,42.25,0.9999535083770752,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00039,6bba_debd7bfa,37,22.75,45.5,19.5,0.9997925162315369,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00040,6bba_debd7bfa,37,22.75,47.125,27.625,0.9997381567955017,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00041,6bba_debd7bfa,37,22.75,68.25,0.0,0.9998430013656616,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00042,6bba_debd7bfa,37,22.75,69.875,11.375,0.9999433755874634,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00043,6bba_debd7bfa,37,22.75,78.0,16.25,0.9999393224716187,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00044,6bba_debd7bfa,37,24.375,8.125,60.125,0.9998759031295776,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00045,6bba_debd7bfa,37,24.375,27.625,43.875,0.9999629259109497,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00046,6bba_debd7bfa,37,24.375,68.25,22.75,0.9999680519104004,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00047,6bba_debd7bfa,37,26.0,19.5,50.375,0.9999322891235352,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00048,6bba_debd7bfa,37,26.0,32.5,35.75,0.9999074935913086,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00049,6bba_debd7bfa,37,27.625,60.125,21.125,0.9999442100524902,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00050,6bba_debd7bfa,37,27.625,86.125,9.75,0.9999691247940063,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00051,6bba_debd7bfa,37,27.625,92.625,1.625,0.9998183846473694,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00052,6bba_debd7bfa,37,29.25,1.625,68.25,0.9998956918716431,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00053,6bba_debd7bfa,37,29.25,22.75,61.75,0.9999784231185913,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00054,6bba_debd7bfa,37,30.875,63.375,32.5,0.9999603033065796,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00055,6bba_debd7bfa,37,32.5,39.0,53.625,0.9998928308486938,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00056,6bba_debd7bfa,37,32.5,50.375,42.25,0.9999499320983887,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00057,6bba_debd7bfa,37,32.5,79.625,8.125,0.9999485015869141,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00058,6bba_debd7bfa,37,35.75,16.25,66.625,0.9999288320541382,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00059,6bba_debd7bfa,37,35.75,34.125,61.75,0.9999494552612305,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00060,6bba_debd7bfa,37,35.75,79.625,22.75,0.9999123811721802,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00061,6bba_debd7bfa,37,37.375,0.0,74.75,0.9998619556427002,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00062,6bba_debd7bfa,37,37.375,37.375,40.625,0.9998679161071777,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00063,6bba_debd7bfa,37,37.375,69.875,14.625,0.9998248219490051,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00064,6bba_debd7bfa,37,37.375,76.375,1.625,0.9998362064361572,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00065,6bba_debd7bfa,37,37.375,89.375,3.25,0.9999076128005981,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00066,6bba_debd7bfa,37,37.375,95.875,11.375,0.9994339346885681,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00067,6bba_debd7bfa,37,40.625,17.875,82.875,0.9894742369651794,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00068,6bba_debd7bfa,37,40.625,32.5,53.625,0.9999029636383057,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00069,6bba_debd7bfa,37,40.625,45.5,55.25,0.9999523162841797,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00070,6bba_debd7bfa,37,42.25,61.75,48.75,0.9999594688415527,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00071,6bba_debd7bfa,37,42.25,73.125,37.375,0.9999289512634277,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00072,6bba_debd7bfa,37,42.25,81.25,29.25,0.9999276399612427,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00073,6bba_debd7bfa,37,42.25,91.0,19.5,0.9998863935470581,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00074,6bba_debd7bfa,37,43.875,8.125,61.75,0.9999922513961792,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00075,6bba_debd7bfa,37,43.875,11.375,76.375,0.9999533891677856,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00076,6bba_debd7bfa,37,43.875,26.0,71.5,0.9998155236244202,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00077,6bba_debd7bfa,37,43.875,89.375,0.0,0.9995567202568054,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00078,6bba_debd7bfa,37,45.5,34.125,68.25,0.9999080896377563,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00079,6bba_debd7bfa,37,45.5,50.375,47.125,0.999937891960144,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00080,6bba_debd7bfa,37,45.5,65.0,34.125,0.9999204874038696,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00081,6bba_debd7bfa,37,47.125,27.625,63.375,0.9998724460601807,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00082,6bba_debd7bfa,37,47.125,39.0,42.25,0.9999963045120239,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00083,6bba_debd7bfa,37,48.75,58.5,37.375,0.9996384382247925,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00084,6bba_debd7bfa,37,48.75,69.875,11.375,0.9999841451644897,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00085,6bba_debd7bfa,37,48.75,94.25,9.75,0.9992960691452026,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00086,6bba_debd7bfa,37,50.375,43.875,58.5,0.9998778104782104,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00087,6bba_debd7bfa,37,50.375,45.5,66.625,0.9999784231185913,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00088,6bba_debd7bfa,37,50.375,79.625,27.625,0.9999570846557617,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00089,6bba_debd7bfa,37,50.375,100.75,1.625,0.998475968837738,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00090,6bba_debd7bfa,37,52.0,9.75,86.125,0.9999864101409912,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00091,6bba_debd7bfa,37,52.0,55.25,63.375,0.9999105930328369,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00092,6bba_debd7bfa,37,52.0,68.25,53.625,0.9999362230300903,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00093,6bba_debd7bfa,37,53.625,74.75,45.5,0.9998849630355835,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00094,6bba_debd7bfa,37,53.625,89.375,11.375,0.9999170303344727,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00095,6bba_debd7bfa,37,53.625,95.875,27.625,0.9999309778213501,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00096,6bba_debd7bfa,37,55.25,27.625,81.25,0.9999157190322876,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00097,6bba_debd7bfa,37,55.25,100.75,0.0,0.9984132051467896,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00098,6bba_debd7bfa,37,56.875,17.875,78.0,0.999866247177124,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00099,6bba_debd7bfa,37,56.875,37.375,79.625,0.9998296499252319,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00100,6bba_debd7bfa,37,56.875,56.875,52.0,0.9999605417251587,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00101,6bba_debd7bfa,37,56.875,63.375,61.75,0.9999455213546753,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00102,6bba_debd7bfa,37,58.5,69.875,47.125,0.9998840093612671,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00103,6bba_debd7bfa,37,58.5,92.625,22.75,0.9999043941497803,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00104,6bba_debd7bfa,37,60.125,74.75,35.75,0.9979222416877747,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00105,6bba_debd7bfa,37,60.125,100.75,13.0,0.9998095631599426,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00106,6bba_debd7bfa,37,61.75,50.375,61.75,0.9999672174453735,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00107,6bba_debd7bfa,37,61.75,89.375,42.25,0.9999374151229858,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00108,6bba_debd7bfa,37,63.375,58.5,69.875,0.9999314546585083,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00109,6bba_debd7bfa,37,63.375,79.625,53.625,0.9999798536300659,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00110,6bba_debd7bfa,37,63.375,99.125,32.5,0.9998379945755005,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00111,6bba_debd7bfa,37,65.0,6.5,97.5,0.9999696016311646,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00112,6bba_debd7bfa,37,65.0,21.125,92.625,0.999976396560669,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00113,6bba_debd7bfa,37,66.625,35.75,84.5,0.9999532699584961,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00114,6bba_debd7bfa,37,66.625,65.0,60.125,0.9995552897453308,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00115,6bba_debd7bfa,37,68.25,47.125,79.625,0.9999905824661255,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00116,6bba_debd7bfa,37,68.25,84.5,35.75,0.9998548030853271,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00117,6bba_debd7bfa,37,68.25,99.125,3.25,0.999982476234436,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00118,6bba_debd7bfa,37,74.75,29.25,97.5,0.9999083280563354,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00119,6bba_debd7bfa,37,74.75,53.625,71.5,0.9998831748962402,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00120,6bba_debd7bfa,37,74.75,68.25,69.875,0.9999223947525024,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00121,6bba_debd7bfa,37,74.75,102.375,39.0,0.9996989965438843,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00122,6bba_debd7bfa,37,76.375,78.0,66.625,0.9999192953109741,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00123,6bba_debd7bfa,37,78.0,19.5,102.375,0.9999721050262451,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00124,6bba_debd7bfa,37,78.0,91.0,55.25,0.9999418258666992,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00125,6bba_debd7bfa,37,79.625,58.5,82.875,0.999976396560669,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00126,6bba_debd7bfa,37,79.625,79.625,53.625,0.9998806715011597,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00127,6bba_debd7bfa,37,79.625,100.75,48.75,0.999903678894043,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00128,6bba_debd7bfa,37,79.625,102.375,40.625,0.9994557499885559,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00129,6bba_debd7bfa,37,81.25,100.75,32.5,0.9999679327011108,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00130,6bba_debd7bfa,37,82.875,61.75,61.75,0.999993085861206,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00131,6bba_debd7bfa,37,84.5,14.625,95.875,0.9999986886978149,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00132,6bba_debd7bfa,37,84.5,73.125,74.75,0.9998273253440857,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00133,6bba_debd7bfa,37,84.5,82.875,65.0,0.9999029636383057,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00134,6bba_debd7bfa,37,84.5,92.625,48.75,0.9995830655097961,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00135,6bba_debd7bfa,37,86.125,48.75,91.0,0.9999520778656006,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00136,6bba_debd7bfa,37,87.75,39.0,102.375,0.9998656511306763,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00137,6bba_debd7bfa,37,89.375,82.875,63.375,0.9999580383300781,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00138,6bba_debd7bfa,37,91.0,58.5,84.5,0.9999655485153198,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00139,6bba_debd7bfa,37,91.0,99.125,56.875,0.9999655485153198,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00140,6bba_debd7bfa,37,92.625,86.125,73.125,0.9999408721923828,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00141,6bba_debd7bfa,37,94.25,61.75,91.0,0.9998750686645508,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00142,6bba_debd7bfa,37,94.25,76.375,79.625,0.9999518394470215,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00143,6bba_debd7bfa,37,95.875,94.25,66.625,0.9999121427536011,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00144,6bba_debd7bfa,37,97.5,52.0,100.75,0.9999598264694214,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00145,6bba_debd7bfa,37,97.5,74.75,86.125,0.9994837045669556,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00146,6bba_debd7bfa,37,99.125,89.375,79.625,0.9996418952941895,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00147,6bba_debd7bfa,37,100.75,71.5,94.25,0.9948952794075012,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00148,6bba_debd7bfa,37,100.75,91.0,68.25,0.9994106292724609,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00000,6bba_debd7bfa,38,1.625,0.0,37.375,0.9972965121269226,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00001,6bba_debd7bfa,38,1.625,19.5,14.625,0.9999469518661499,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00002,6bba_debd7bfa,38,1.625,27.625,16.25,0.9999562501907349,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00003,6bba_debd7bfa,38,1.625,37.375,14.625,0.9999700784683228,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00004,6bba_debd7bfa,38,1.625,47.125,3.25,0.9999808073043823,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00005,6bba_debd7bfa,38,1.625,58.5,0.0,0.9936040043830872,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00006,6bba_debd7bfa,38,3.25,3.25,19.5,0.9999094009399414,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00007,6bba_debd7bfa,38,3.25,6.5,32.5,0.9999593496322632,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00008,6bba_debd7bfa,38,3.25,16.25,8.125,0.9998278617858887,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00009,6bba_debd7bfa,38,3.25,17.875,26.0,0.999961256980896,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00010,6bba_debd7bfa,38,3.25,27.625,1.625,0.9998824596405029,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00011,6bba_debd7bfa,38,4.875,43.875,13.0,0.9999485015869141,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00012,6bba_debd7bfa,38,6.5,14.625,37.375,0.9999027252197266,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00013,6bba_debd7bfa,38,6.5,34.125,13.0,0.9999445676803589,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00014,6bba_debd7bfa,38,6.5,34.125,26.0,0.9999827146530151,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00015,6bba_debd7bfa,38,8.125,3.25,43.875,0.9999363422393799,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00016,6bba_debd7bfa,38,8.125,24.375,26.0,0.9998053908348083,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00017,6bba_debd7bfa,38,8.125,40.625,3.25,0.9998294115066528,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00018,6bba_debd7bfa,38,8.125,56.875,13.0,0.9999402761459351,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00019,6bba_debd7bfa,38,8.125,66.625,0.0,0.9999508857727051,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00020,6bba_debd7bfa,38,9.75,0.0,39.0,0.9998966455459595,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00021,6bba_debd7bfa,38,9.75,6.5,34.125,0.9999353885650635,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00022,6bba_debd7bfa,38,9.75,16.25,27.625,0.9996806383132935,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00023,6bba_debd7bfa,38,9.75,55.25,0.0,0.9999071359634399,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00024,6bba_debd7bfa,38,9.75,63.375,8.125,0.9999749660491943,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00025,6bba_debd7bfa,38,11.375,30.875,37.375,0.9999357461929321,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00026,6bba_debd7bfa,38,11.375,35.75,26.0,0.9999231100082397,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00027,6bba_debd7bfa,38,11.375,47.125,22.75,0.9999734163284302,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00028,6bba_debd7bfa,38,14.625,0.0,53.625,0.9998261332511902,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00029,6bba_debd7bfa,38,14.625,21.125,19.5,0.9998698234558105,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00030,6bba_debd7bfa,38,14.625,56.875,21.125,0.9999608993530273,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00031,6bba_debd7bfa,38,16.25,19.5,45.5,0.9999077320098877,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00032,6bba_debd7bfa,38,16.25,35.75,24.375,0.999925971031189,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00033,6bba_debd7bfa,38,16.25,74.75,1.625,0.9999548196792603,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00034,6bba_debd7bfa,38,16.25,87.75,0.0,0.9986923336982727,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00035,6bba_debd7bfa,38,17.875,47.125,32.5,0.9999533891677856,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00036,6bba_debd7bfa,38,19.5,4.875,47.125,0.9999431371688843,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00037,6bba_debd7bfa,38,19.5,45.5,16.25,0.9999463558197021,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00038,6bba_debd7bfa,38,19.5,48.75,4.875,0.9998660087585449,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00039,6bba_debd7bfa,38,19.5,78.0,13.0,0.9998154044151306,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00040,6bba_debd7bfa,38,21.125,39.0,39.0,0.9999300241470337,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00041,6bba_debd7bfa,38,21.125,68.25,19.5,0.9999828338623047,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00042,6bba_debd7bfa,38,21.125,69.875,6.5,0.9999363422393799,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00043,6bba_debd7bfa,38,22.75,9.75,56.875,0.999927282333374,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00044,6bba_debd7bfa,38,22.75,26.0,40.625,0.9999476671218872,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00045,6bba_debd7bfa,38,22.75,45.5,26.0,0.9999260902404785,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00046,6bba_debd7bfa,38,22.75,58.5,17.875,0.9998995065689087,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00047,6bba_debd7bfa,38,24.375,17.875,47.125,0.999901294708252,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00048,6bba_debd7bfa,38,24.375,32.5,32.5,0.9999699592590332,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00049,6bba_debd7bfa,38,26.0,52.0,40.625,0.9997554421424866,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00050,6bba_debd7bfa,38,26.0,86.125,6.5,0.999963641166687,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00051,6bba_debd7bfa,38,26.0,91.0,0.0,0.9995306730270386,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00052,6bba_debd7bfa,38,27.625,21.125,58.5,0.9999485015869141,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00053,6bba_debd7bfa,38,27.625,63.375,30.875,0.9999346733093262,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00054,6bba_debd7bfa,38,29.25,3.25,65.0,0.9994217157363892,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00055,6bba_debd7bfa,38,29.25,50.375,39.0,0.999737560749054,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00056,6bba_debd7bfa,38,30.875,37.375,50.375,0.9998064637184143,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00057,6bba_debd7bfa,38,30.875,39.0,37.375,0.9998841285705566,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00058,6bba_debd7bfa,38,30.875,78.0,19.5,0.9999616146087646,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00059,6bba_debd7bfa,38,30.875,79.625,4.875,0.999902606010437,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00060,6bba_debd7bfa,38,32.5,14.625,65.0,0.9999266862869263,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00061,6bba_debd7bfa,38,32.5,32.5,58.5,0.9999324083328247,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00062,6bba_debd7bfa,38,32.5,52.0,37.375,0.9996761083602905,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00063,6bba_debd7bfa,38,32.5,69.875,11.375,0.9998581409454346,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00064,6bba_debd7bfa,38,34.125,87.75,0.0,0.9998729228973389,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00065,6bba_debd7bfa,38,35.75,0.0,71.5,0.9996805191040039,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00066,6bba_debd7bfa,38,35.75,50.375,35.75,0.9998007416725159,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00067,6bba_debd7bfa,38,35.75,74.75,0.0,0.9998838901519775,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00068,6bba_debd7bfa,38,37.375,19.5,81.25,0.9968394041061401,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00069,6bba_debd7bfa,38,37.375,45.5,53.625,0.9999700784683228,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t38:p00070,6bba_debd7bfa,38,37.375,81.25,27.625,0.9999260902404785,0.97,3.0,xy_d4_8_view
